Stock Index,Predicted Values
AD1663,279.07727728800006
AD1664,147.932522684
AD1665,300.62619949800023
AD1666,165.50230269899998
AD1667,271.9562205080002
AD1668,69.01396997570004
AD1669,85.35803996850004
AD1670,865.9944553180007
AD1671,983.1260573959994
AD1672,282.0166354050001
AD1673,172.8330405120001
AD1674,996.7687011770001
AD1675,229.73751274100007
AD1676,244.90187598400016
AD1677,1363.0990579299998
AD1678,520.2279767630002
AD1679,295.0924423300001
AD1680,1238.0617368900007
AD1681,126.68255893279994
AD1682,964.9736521280004
AD1683,1266.5021109400004
AD1684,522.8833486760002
AD1685,107.99583920349997
AD1686,785.9954830409998
AD1687,113.43221791100008
AD1688,783.0561164249999
AD1689,568.541767635
AD1690,1220.2822478200005
AD1691,1554.5124814799995
AD1692,797.7226163300002
AD1693,341.6571709019998
AD1694,149.59744478799993
AD1695,213.89573213500012
AD1696,248.08309953600008
AD1697,823.1952387219997
AD1698,290.87446916299984
AD1699,101.93692966009999
AD1700,1551.99963342
AD1701,157.64393990900004
AD1702,217.0423027260001
AD1703,378.56190242499986
AD1704,365.76006594800015
AD1705,685.7551045550001
AD1706,70.30345320100002
AD1707,840.9785815049999
AD1708,1158.5852046500002
AD1709,556.000483528
AD1710,251.6394829419999
AD1711,548.7716564699998
AD1712,227.293944312
AD1713,145.31116327599997
AD1714,456.41397985
AD1715,500.05928523699987
AD1716,263.5927109449998
AD1717,515.6822514310003
AD1718,168.78274732100007
AD1719,42.17092601310002
AD1720,1088.6036002399999
AD1721,915.2609773479998
AD1722,586.5307097040003
AD1723,290.58175631599994
AD1724,287.6085662339999
AD1725,155.87657924599986
AD1726,57.71857100659998
AD1727,740.5543924650001
AD1728,1133.7626165299998
AD1729,149.110196712
AD1730,939.3953296000005
AD1731,247.48101544299985
AD1732,404.72830704099994
AD1733,508.19783297459986
AD1734,288.52616473400013
AD1735,415.9711441089998
AD1736,896.7549841030003
AD1737,357.2336506400002
AD1738,1008.0285752599998
AD1739,22.20616065840001
AD1740,192.24707249220006
AD1741,94.8083566533
AD1742,161.72170966099992
AD1743,440.2018561829996
AD1744,1580.698783620001
AD1745,1267.1526799399999
AD1746,854.1841092559994
AD1747,640.2099614860002
AD1748,1442.716909690001
AD1749,1243.3940630999994
AD1750,1050.2273664519998
AD1751,326.82922142899974
AD1752,1001.3907890009995
AD1753,1679.2618523300005
AD1754,117.72293656750007
AD1755,85.69346913030002
AD1756,44.30035961480003
AD1757,1356.3833639699994
AD1758,1261.6312326000004
AD1759,134.12393266969994
AD1760,217.44803417299994
AD1761,658.7863979869998
AD1762,233.24838490600004
AD1763,265.6519563030002
AD1764,278.708776035
AD1765,628.9130194989997
AD1766,218.2396561589998
AD1767,1276.8288432600004
AD1768,907.6068254779998
AD1769,347.3803351970001
AD1770,483.3493340139997
AD1771,572.582218821
AD1772,478.60155348099994
AD1773,369.3739569000001
AD1774,40.012774508300005
AD1775,1589.8390251000005
AD1776,1587.918512360001
AD1777,637.7754153859998
AD1778,285.1555461610002
AD1779,290.0814205178
AD1780,1256.2988544199998
AD1781,890.1649936429993
AD1782,1095.81721706
AD1783,187.317175136
AD1784,275.6079712489998
AD1785,917.3148605690002
AD1786,38.048073376299996
AD1787,648.1603122560001
AD1788,94.65923161190005
AD1789,139.86589944380006
AD1790,315.16372148500005
AD1791,1450.9619874700002
AD1792,1144.6459478499999
AD1793,358.1472520330001
AD1794,57.41562591960007
AD1795,797.0041761399998
AD1796,180.96569054399995
AD1797,958.9777548510006
AD1798,81.31372949449995
AD1799,552.3373076380001
AD1800,68.81949667150003
AD1801,576.6405241440002
AD1802,1292.7195795900006
AD1803,81.58146185460001
AD1804,107.71783650779994
AD1805,1392.2717019899987
AD1806,801.7404456429998
AD1807,232.4571639859999
AD1808,668.211177436
AD1809,132.83856758
AD1810,267.7798943519998
AD1811,888.106087221
AD1812,559.3111220370002
AD1813,499.5982563990003
AD1814,1045.93099788
AD1815,137.35748286490008
AD1816,612.7765393630004
AD1817,681.13816155
AD1818,313.01234058600016
AD1819,521.8667830140001
AD1820,28.7414738747
AD1821,605.2550457160005
AD1822,139.48038175309995
AD1823,1050.8978980159995
AD1824,1748.7345495900006
AD1825,1651.0768743600004
AD1826,783.1230405770002
AD1827,1001.251764399
AD1828,378.31622803599987
AD1829,983.2034921200006
AD1830,182.60165839199996
AD1831,306.9760076970001
AD1832,89.26071493589993
AD1833,970.9087526110006
AD1834,914.0635009480003
AD1835,976.242846443
AD1836,204.36001367899985
AD1837,534.0142306820001
AD1838,401.59105625299986
AD1839,1121.2448611199993
AD1840,394.70196211699977
AD1841,509.0950325490001
AD1842,345.219290735
AD1843,54.23586277310003
AD1844,504.33246895499974
AD1845,518.8606722719999
AD1846,555.7998803790002
AD1847,1742.06826278
AD1848,1456.4981935900007
AD1849,297.90639571999986
AD1850,119.82570935660004
AD1851,73.73326241320001
AD1852,29.425016605499973
AD1853,734.2441892880005
AD1854,203.79252336199997
AD1855,234.42531272600016
AD1856,115.82472260250006
AD1857,256.5923624910001
AD1858,1048.1084775139998
AD1859,769.3695360570001
AD1860,390.3036518910002
AD1861,1065.16794442
AD1862,703.0079412810001
AD1863,365.20948629200007
AD1864,1134.4988897899996
AD1865,1085.9002844300003
AD1866,590.196763087
AD1867,760.2334447029991
AD1868,741.7741549409993
AD1869,148.74558592300002
AD1870,574.3318847089997
AD1871,625.6424544109999
AD1872,315.17768457500017
AD1873,392.432116062
AD1874,155.52032109499996
AD1875,714.9366116330009
AD1876,207.46891123699996
AD1877,340.736071322
AD1878,391.3587534100002
AD1879,226.48700123319998
AD1880,332.32231379499996
AD1881,286.24674956900014
AD1882,503.9462749090004
AD1883,122.50849195630003
AD1884,599.2493124430003
AD1885,72.70259657599998
AD1886,765.6904705449992
AD1887,1472.9388475700007
AD1888,176.06819128299998
AD1889,73.86704948290001
AD1890,91.44032829929995
AD1891,1288.62768475
AD1892,245.55114272000003
AD1893,623.5813374450004
AD1894,186.681309513
AD1895,442.2692933020003
AD1896,974.8087700089995
AD1897,86.34928481620004
AD1898,252.17793120500005
AD1899,296.10015078499987
AD1900,712.1266683089997
AD1901,179.07010243699995
AD1902,1442.12171254
AD1903,56.34259835560001
AD1904,566.2326317029997
AD1905,1192.5660380600011
AD1906,1125.9843439289998
AD1907,1061.107451348001
AD1908,752.1090149859997
AD1909,135.83232424800005
AD1910,1492.0368294
AD1911,363.1801759148
AD1912,249.706994089
AD1913,104.83225435739998
AD1914,84.81689741889996
AD1915,338.5066302580002
AD1916,628.6063928050006
AD1917,1757.1796695
AD1918,1136.6923593200002
AD1919,138.17052696300004
AD1920,48.62887752309999
AD1921,666.8036893490003
AD1922,488.91479687899994
AD1923,930.9754883280002
AD1924,115.05743136100006
AD1925,472.968850934
AD1926,230.70871785000014
AD1927,130.25351093399996
AD1928,484.1632602690001
AD1929,759.726953937
AD1930,86.47081651749991
AD1931,244.46154262200005
AD1932,658.7674817560002
AD1933,237.05133165499993
AD1934,939.7789196130002
AD1935,766.466213388
AD1936,422.61203415400007
AD1937,498.7164051650002
AD1938,779.463784099
AD1939,87.98146723709999
AD1940,1196.7478099000002
AD1941,290.07184956000015
AD1942,71.08293314929998
AD1943,1524.7049732699995
AD1944,405.48774868199996
AD1945,152.96405051199997
AD1946,809.5559534289998
AD1947,330.001471234
AD1948,506.68800296099994
AD1949,31.020040331199997
AD1950,1203.4276609899998
AD1951,761.5145703119998
AD1952,380.04319416399994
AD1953,378.1360130239999
AD1954,1229.10233087
AD1955,335.2882884920003
AD1956,1325.0993641700002
AD1957,142.18097075520006
AD1958,51.75409197129999
AD1959,275.48459105099994
AD1960,415.1041126389999
AD1961,1146.7702183700007
AD1962,26.0047346542
AD1963,304.8957645520002
AD1964,217.416774797
AD1965,516.9901149123002
AD1966,1062.2788642
AD1967,696.1159111869998
AD1968,110.4914746149
AD1969,168.02861711699998
AD1970,1060.1340183109992
AD1971,75.13682396009997
AD1972,46.371667709200004
AD1973,147.78570636499995
AD1974,267.18934317200006
AD1975,132.719840557
AD1976,453.6573208019999
AD1977,1109.7637417799997
AD1978,137.98693596199993
AD1979,363.13782240179995
AD1980,266.7245890630001
AD1981,425.095404461
AD1982,528.7999678020001
AD1983,533.6320544810003
AD1984,626.3496370079998
AD1985,736.113910916
AD1986,124.30340403800004
AD1987,835.3474555759993
AD1988,1078.13702519
AD1989,1249.4835581099996
AD1990,627.6976587209996
AD1991,715.1034248690002
AD1992,727.8375678430004
AD1993,561.3557781840001
AD1994,323.38012779100023
AD1995,186.41541938000006
AD1996,312.7062909139999
AD1997,26.598210448400003
AD1998,1275.408657109998
AD1999,466.82630999500003
AD2000,60.6151856664
AD2001,549.7576961830001
AD2002,233.20646258800008
AD2003,346.98575953699975
AD2004,221.03642183300013
AD2005,622.6170011640002
AD2006,95.1884186452
AD2007,738.2617475049004
AD2008,241.5860392089999
AD2009,491.2805421020001
AD2010,509.50995417499996
AD2011,1125.3315596769996
AD2012,1142.5395081500005
AD2013,784.7559547270004
AD2014,1306.7181619600005
AD2015,132.1793567194001
AD2016,24.464947413700006
AD2017,252.6008511140002
AD2018,1683.5101190399998
AD2019,256.4422553089999
AD2020,403.09307549700003
AD2021,518.6603898418001
AD2022,780.6796775590001
AD2023,1132.8739562100006
AD2024,506.68187158399996
AD2025,641.0814896340001
AD2026,950.0048729580006
AD2027,180.65630617000014
AD2028,147.466193218
AD2029,524.4036669999998
AD2030,107.09047142369995
AD2031,436.443332945
AD2032,649.8830876239999
AD2033,720.0120177420001
AD2034,758.2949617109995
AD2035,802.2354034560001
AD2036,1431.24807096
AD2037,38.892518947199996
AD2038,612.8305914650005
AD2039,488.683941563
AD2040,94.99363063810007
AD2041,404.50428596000035
AD2042,533.7158380580001
AD2043,491.21412432700015
AD2044,100.16525259930003
AD2045,126.85595172170004
AD2046,215.39241510980003
AD2047,196.64322571399995
AD2048,514.9767289630004
AD2049,297.6597321886
AD2050,1218.44565894
AD2051,362.5966696689998
AD2052,249.63054593500013
AD2053,193.34052738900024
AD2054,443.3238427109998
AD2055,566.5628812610003
AD2056,341.29443838599997
AD2057,1156.5789428600003
AD2058,274.915101393
AD2059,449.95112597100007
AD2060,101.35836484560008
AD2061,657.2643009950003
AD2062,276.4605996646002
AD2063,1000.1511716420006
AD2064,936.0592043790007
AD2065,691.922595018
AD2066,108.9868684642
AD2067,1325.2504827999996
AD2068,420.6791858429999
AD2069,445.5684423580001
AD2070,132.44005489880007
AD2071,991.5109603280001
AD2072,1323.4646360100005
AD2073,180.06167854300006
AD2074,632.1460436000004
AD2075,1121.818367590001
AD2076,1216.3448705500007
AD2077,989.6756817669998
AD2078,185.652457046
AD2079,792.2730353669996
AD2080,504.1460406
AD2081,838.1547834819996
AD2082,70.79716893620004
AD2083,559.5406529310002
AD2084,1716.7681070700014
AD2085,354.8832075359999
AD2086,583.9887114189999
AD2087,559.102460477
AD2088,510.65057597400033
AD2089,583.4299707210004
AD2090,48.101899694599986
AD2091,594.3359297490001
AD2092,210.94910330300007
AD2093,334.0651254570001
AD2094,327.8820904550001
AD2095,305.96192919300006
AD2096,389.4330584813999
AD2097,515.6822927550002
AD2098,720.2753774650005
AD2099,280.8039713709998
AD2100,472.78722130300014
AD2101,1325.6254262299997
AD2102,931.9420277240001
AD2103,864.5173483679998
AD2104,108.78191368400005
AD2105,404.67083318100026
AD2106,561.6209525702997
AD2107,264.72483847300015
AD2108,283.8693133370001
AD2109,183.14921124899985
AD2110,205.16236737800017
AD2111,812.970511683
AD2112,800.0049838830002
AD2113,1258.6959154299998
AD2114,24.577275383699984
AD2115,949.6786629089997
AD2116,956.2073600069999
AD2117,423.9311582960001
AD2118,422.06011938500006
AD2119,396.27098012100004
AD2120,146.981685851
AD2121,76.72473193030001
AD2122,781.7518912660006
AD2123,685.8278432
AD2124,1224.4058694999999
AD2125,308.6370815109999
AD2126,181.77037415099997
AD2127,156.35987347900004
AD2128,149.22841063900003
AD2129,114.98352538550002
AD2130,262.49226790200004
AD2131,30.941307102399993
AD2132,49.45559451790002
AD2133,1131.7255089400005
AD2134,578.4508647880006
AD2135,93.39059769570002
AD2136,694.425962097
AD2137,1179.006557900001
AD2138,1300.0500261799998
AD2139,509.9203392680002
AD2140,723.0194817260001
AD2141,809.8547760150001
AD2142,764.6296871579999
AD2143,825.2828759459996
AD2144,1480.6742366000003
AD2145,1115.8880583089997
AD2146,442.52433020499984
AD2147,1026.5452284150008
AD2148,382.06301951419994
AD2149,229.0082971399999
AD2150,423.797811441
AD2151,319.46157847100017
AD2152,221.41158436099994
AD2153,527.9923630569995
AD2154,1139.70266032
AD2155,997.8924627579997
AD2156,210.77031499700013
AD2157,102.21624083950005
AD2158,583.2837160299998
AD2159,716.3564274529996
AD2160,1151.7735561600002
AD2161,437.3929808109998
AD2162,718.4464868839996
AD2163,102.00795109229995
AD2164,677.4662368149999
AD2165,93.95386977639997
AD2166,143.40568393429987
AD2167,1547.7924825
AD2168,472.1424123560002
AD2169,1130.2222460900005
AD2170,1267.5872950800003
AD2171,108.09287622480002
AD2172,851.452939185
AD2173,948.597829021
AD2174,1029.248081953001
AD2175,150.76428281699995
AD2176,592.5249160530004
AD2177,1219.928014459999
AD2178,402.5007599279999
AD2179,972.8665986150003
AD2180,978.6090854099998
AD2181,184.86199921600002
AD2182,226.88755792290002
AD2183,204.1435101635
AD2184,665.4715554049997
AD2185,1075.72193449
AD2186,372.03836541000004
AD2187,290.73680387299993
AD2188,715.2464516349999
AD2189,269.995566278
AD2190,225.43064564100007
AD2191,1729.37745693
AD2192,638.789794704
AD2193,92.86655821100001
AD2194,356.86753475199976
AD2195,369.176442449
AD2196,344.9914725040003
AD2197,366.4005125989999
AD2198,1412.9414327100008
AD2199,641.5827409630006
AD2200,593.9001531800001
AD2201,252.32477111500003
AD2202,1100.99538467
AD2203,167.10411165500005
AD2204,291.6049503650001
AD2205,535.5028379550002
AD2206,224.73680683300023
AD2207,134.510346234
AD2208,333.82142459900007
AD2209,311.16702992200004
AD2210,279.1200787076
AD2211,408.134554051
AD2212,755.1960488879998
AD2213,450.52232647100027
AD2214,768.9227921429994
AD2215,187.07316654300004
AD2216,146.470832964
AD2217,662.519548142
AD2218,774.2441953819999
AD2219,702.0205096560004
AD2220,430.58983448200024
AD2221,420.3495212899998
AD2222,224.18156011499997
AD2223,516.3991682800005
AD2224,633.9499303790005
AD2225,219.83275608400004
AD2226,196.21681112199997
AD2227,319.88077089100005
AD2228,146.23614614600012
AD2229,322.26745725000006
AD2230,1521.0142149199996
AD2231,106.87767690779991
AD2232,711.120745299
AD2233,370.451961494
AD2234,979.52243389
AD2235,300.3018453512001
AD2236,206.43839172200006
AD2237,825.0294700009996
AD2238,271.1197644149999
AD2239,413.4523037159998
AD2240,222.863610572
AD2241,1572.35976032
AD2242,74.4854751674
AD2243,178.86764898770005
AD2244,1236.6969013810003
AD2245,123.72958640210007
AD2246,278.85115771319994
AD2247,267.998922504
AD2248,718.0908376449995
AD2249,200.49658801900006
AD2250,84.69516003809998
AD2251,401.81125496099986
AD2252,940.2133694649997
AD2253,177.7353565119998
AD2254,357.53595260900033
AD2255,656.6493297980003
AD2256,768.7752212159995
AD2257,219.37121879799986
AD2258,529.1735538260004
AD2259,731.0659617949995
AD2260,228.66918429750007
AD2261,734.5498686710005
AD2262,169.10906338500004
AD2263,191.94085376900006
AD2264,296.6898757370002
AD2265,812.1675448810009
AD2266,881.3883305470005
AD2267,1630.1081099899998
AD2268,828.9700863899998
AD2269,158.43450419499987
AD2270,666.2804473490002
AD2271,744.0311906289994
AD2272,683.4273958060004
AD2273,716.0332373649995
AD2274,173.14330158740003
AD2275,121.97218824710004
AD2276,665.6890111700002
AD2277,467.5626202069997
AD2278,379.3596943119999
AD2279,1914.8847410000005
AD2280,894.0177158409995
AD2281,169.75386641700004
AD2282,1575.690774140001
AD2283,80.21168049370002
AD2284,355.32548938700006
AD2285,408.2693286899999
AD2286,951.1553823559999
AD2287,540.9914126669996
AD2288,456.1469733149997
AD2289,875.5065150280004
AD2290,499.6085501319997
AD2291,191.9762571310001
AD2292,924.3931993739996
AD2293,234.04078684399997
AD2294,694.1723899639999
AD2295,152.21267072299995
AD2296,69.01105414419995
AD2297,809.0503979150001
AD2298,127.99404873019999
AD2299,1251.5211745199992
AD2300,879.4900799339999
AD2301,242.64783749800011
AD2302,247.86965604099987
AD2303,476.961169326
AD2304,1023.2368695619994
AD2305,969.541515845
AD2306,505.41924023599995
AD2307,1416.73981364
AD2308,233.5125364179999
AD2309,264.138383796
AD2310,1228.15348217
AD2311,881.1534231449994
AD2312,438.27718540299975
AD2313,355.05524079100024
AD2314,739.9678204580005
AD2315,744.2725241569996
AD2316,1096.9854964999997
AD2317,578.687931688
AD2318,109.6808822689
AD2319,496.4030748700001
AD2320,902.2497390520002
AD2321,783.3600654880001
AD2322,408.9414787740001
AD2323,227.26968582899997
AD2324,137.51855362900002
AD2325,252.1432980519999
AD2326,904.0666115870001
AD2327,443.4997980190003
AD2328,446.74320068299994
AD2329,438.5699295069998
AD2330,131.40429401940003
AD2331,140.90956834500008
AD2332,352.25214049399983
AD2333,188.24951144699992
AD2334,57.35250152729996
AD2335,140.46471092400003
AD2336,1247.95685884
AD2337,100.13743563349995
AD2338,145.2361085429998
AD2339,881.9163287620005
AD2340,121.37533306300008
AD2341,455.6598344430003
AD2342,510.05303547159997
AD2343,1471.8706165700005
AD2344,298.2365647460002
AD2345,975.8946798620002
AD2346,263.5505577430001
AD2347,428.74938665300004
AD2348,126.7750172148001
AD2349,598.7677829000003
AD2350,1135.3037685500005
AD2351,607.52462668
AD2352,1391.3310008900005
AD2353,84.56011583700003
AD2354,150.82399411399985
AD2355,31.03599338600002
AD2356,613.6867300380001
AD2357,125.69470592240006
AD2358,183.70778949099997
AD2359,588.9968504150002
AD2360,1176.3093726499997
AD2361,180.15616970600001
AD2362,520.6094253289998
AD2363,380.74853657000006
AD2364,68.93069436670001
AD2365,158.2006174008
AD2366,210.567214461
AD2367,766.6812234810002
AD2368,85.25989596899996
AD2369,277.237550597
AD2370,95.6749027871
AD2371,124.96100168299999
AD2372,934.1133329720006
AD2373,62.06826573830001
AD2374,320.3280876810002
AD2375,212.85094301800007
AD2376,512.8601084500006
AD2377,818.7031297869997
AD2378,290.2762812080001
AD2379,39.213983124400016
AD2380,348.7461982839998
AD2381,225.03390689
AD2382,28.89119766630001
AD2383,278.2787569579999
AD2384,600.6757369209998
AD2385,621.478268589
AD2386,550.3600855440002
AD2387,531.6226577840001
AD2388,677.4242412199998
AD2389,196.9343734510001
AD2390,681.4087529670003
AD2391,1282.0527241999996
AD2392,162.44061358559995
AD2393,532.7107981560004
AD2394,496.70913035799975
AD2395,534.784823173
AD2396,546.5507011479999
AD2397,542.9025889059999
AD2398,547.1380726460003
AD2399,529.915012074
AD2400,558.4636193370003
AD2401,547.6192655980001
AD2402,512.3089414159998
AD2403,523.91029232
AD2404,529.4941446259999
AD2405,560.9843615890004
AD2406,562.4775013210001
AD2407,572.7247093680002
AD2408,567.879643761
AD2409,565.5866935480002
AD2410,487.0860397128999
AD2411,289.3229972040001
AD2412,615.666985359
AD2413,361.53481370699984
AD2414,1700.5567183600003
AD2415,673.54439052
AD2416,308.2879250939996
AD2417,517.184969097
AD2418,994.5432855089997
AD2419,604.197058925
AD2420,637.4151873559997
AD2421,1009.1339938600009
AD2422,388.5570168486
AD2423,416.72220134500014
AD2424,438.61672589599976
AD2425,166.53446116999996
AD2426,715.8313676119998
AD2427,241.78658910200002
AD2428,800.5044941550004
AD2429,403.45269915899974
AD2430,449.562798167
AD2431,962.5082273409998
AD2432,639.0617354379998
AD2433,60.31075257110001
AD2434,996.6862302359997
AD2435,1724.5028654800014
AD2436,592.6169988990004
AD2437,1220.871879969999
AD2438,187.20437679800008
AD2439,120.92042155930002
AD2440,407.3832544849997
AD2441,1241.3209496699997
AD2442,289.607836063
AD2443,108.73640320420007
AD2444,497.89831265699996
AD2445,152.8752506760001
AD2446,128.9936878091999
AD2447,836.3623996379997
AD2448,562.9296704500001
AD2449,808.5336083380005
AD2450,717.9787633080007
AD2451,347.6347101739999
AD2452,1561.431965859999
AD2453,781.1316941549994
AD2454,222.97064710100005
AD2455,142.7721960500001
AD2456,252.43789221800017
AD2457,607.0584143260004
AD2458,1198.3023032199999
AD2459,215.75273591100006
AD2460,97.11627197079997
AD2461,196.20501548910005
AD2462,299.709289678
AD2463,664.7974553739998
AD2464,146.0921449556999
AD2465,332.4699905280002
AD2466,309.076040082
AD2467,1510.794595709999
AD2468,539.3927854060005
AD2469,892.8511651669999
AD2470,652.894730672
AD2471,200.758337371
AD2472,140.75977826599998
AD2473,660.4365692229997
AD2474,72.1772920657
AD2475,261.83189493599986
AD2476,834.9391705499991
AD2477,425.521507103
AD2478,76.02534910749998
AD2479,338.1547315850001
AD2480,174.92843407300003
AD2481,643.887879966
AD2482,193.06599897100014
AD2483,774.9596416129998
AD2484,67.88090658340003
AD2485,787.9485779960003
AD2486,1584.9854860900014
AD2487,1030.4305942299995
AD2488,93.93904591230005
AD2489,1650.2408248499999
AD2490,1434.9974574000007
AD2491,1048.4790358170007
AD2492,508.3739640256001
AD2493,139.41188714799992
AD2494,37.849250977799954
AD2495,298.7266911580001
AD2496,443.5309429160002
AD2497,694.2044128610007
AD2498,194.78849706200003
AD2499,517.9336251839999
AD2500,196.054218316
AD2501,647.9939574489998
AD2502,701.8488895579999
AD2503,988.9632000609995
AD2504,1195.3748688799997
AD2505,200.91380497179992
AD2506,659.6440323299998
AD2507,362.8729129920001
AD2508,947.0965737550002
AD2509,141.1054524399999
AD2510,435.2182470119998
AD2511,510.18621910700006
AD2512,554.4918642820002
AD2513,316.948986554
AD2514,183.628346702
AD2515,246.68720231700007
AD2516,746.4628419040001
AD2517,298.2283923210001
AD2518,785.0732591420003
AD2519,300.96765047300005
AD2520,697.9780696670006
AD2521,150.35845472400013
AD2522,1133.46330616
AD2523,1647.1414788200004
AD2524,125.99129921039997
AD2525,1325.9859421899994
AD2526,1572.1721256899996
AD2527,1181.1272668699999
AD2528,612.7578272670002
AD2529,392.8328688760001
AD2530,279.6188579019999
AD2531,395.7423936359999
AD2532,563.9618177840002
AD2533,756.5702413580005
AD2534,879.486999689
AD2535,141.36179505500002
AD2536,341.27893796000023
AD2537,1047.9574615099996
AD2538,170.59949585200005
AD2539,34.765844144000006
AD2540,1191.1494690899997
AD2541,156.7605101580001
AD2542,1091.83861742
AD2543,338.93516761880005
AD2544,1159.916313880001
AD2545,59.013994185699985
AD2546,932.6363325730006
AD2547,898.6695337000002
AD2548,566.7665341630001
AD2549,618.127368097
AD2550,412.88426245700015
AD2551,471.7482488700001
AD2552,579.9314876630001
AD2553,85.57090434169996
AD2554,505.6479224439999
AD2555,188.89794992700016
AD2556,122.86186517390007
AD2557,1206.6724683299992
AD2558,566.7966118010004
AD2559,465.03843070700003
AD2560,1330.0387556
AD2561,1539.9849669400012
AD2562,896.1123752849999
AD2563,900.1116483849997
AD2564,392.2777621159998
AD2565,1328.3165059500004
AD2566,363.8195906579999
AD2567,1447.6020220400005
AD2568,1453.1929628000007
AD2569,218.910606539
AD2570,484.8095910226
AD2571,510.8447695292
AD2572,447.33329118269995
AD2573,37.002035981100015
AD2574,171.980553099
AD2575,336.77907095700016
AD2576,198.36819452999993
AD2577,1011.8666143590002
AD2578,591.7483595010007
AD2579,160.57491446900002
AD2580,390.26623813800006
AD2581,242.55545952700007
AD2582,1063.3826049829995
AD2583,1037.5109627039997
AD2584,319.5611749840002
AD2585,282.21689097599983
AD2586,453.19566602499987
AD2587,51.11494641660002
AD2588,897.542549852
AD2589,577.7095503840004
AD2590,673.8487529739998
AD2591,578.2493423529999
AD2592,91.49630011080004
AD2593,64.9216098343
AD2594,754.0355762920001
AD2595,725.5533162259998
AD2596,246.37777526000008
AD2597,278.02037237300004
AD2598,1636.8194002000005
AD2599,728.6279546209995
AD2600,587.1586790140002
AD2601,137.983696231
AD2602,360.0844738920001
AD2603,212.41961235899996
AD2604,924.3962855920004
AD2605,541.6546496629999
AD2606,359.96832278459993
AD2607,671.5115313819999
AD2608,325.3940024120001
AD2609,280.0491063100003
AD2610,1724.5432803500007
AD2611,727.3845030579992
AD2612,237.71491248600003
AD2613,463.457877883
AD2614,224.2424382720001
AD2615,30.808273777599997
AD2616,208.29877957200003
AD2617,450.3980400020002
AD2618,423.96520184499974
AD2619,249.24213232499994
AD2620,228.248655858
AD2621,954.2386948100004
AD2622,346.94168697599974
AD2623,1001.1570549319996
AD2624,1103.9242923600002
AD2625,1805.8927579100011
AD2626,757.0967145679997
AD2627,792.9241459899993
AD2628,119.23787017800001
AD2629,1375.0182992099997
AD2630,475.21987187900004
AD2631,716.5027032950001
AD2632,203.4817595660001
AD2633,631.2486025480005
AD2634,539.405643087
AD2635,119.20074629180006
AD2636,834.7385541969996
AD2637,993.5223756649997
AD2638,98.38010235370001
AD2639,117.96228570270002
AD2640,1302.7441073900002
AD2641,1043.0319975070006
AD2642,1070.6052842979998
AD2643,29.664510307799986
AD2644,170.66426411400013
AD2645,1691.5910476800004
AD2646,769.5612913299999
AD2647,657.915921616
AD2648,109.71676703179998
AD2649,1122.2402679499999
AD2650,1279.3728999699995
AD2651,862.778284562999
AD2652,241.78167148800006
AD2653,1008.0721831949994
AD2654,1653.6611350700002
AD2655,140.36983332660006
AD2656,535.7193796389997
AD2657,198.95928235
AD2658,871.9324541599996
AD2659,888.6263345310005
AD2660,259.1004314380001
AD2661,619.3706852519998
AD2662,1273.02761316
AD2663,1360.0175002299998
AD2664,391.0706953290002
AD2665,96.36151732369999
AD2666,681.4748298770005
AD2667,761.9382849500003
AD2668,1593.4753879799996
AD2669,195.4011497617
AD2670,143.26776716499998
AD2671,450.8451318629999
AD2672,1001.9487852459997
AD2673,144.21401997369995
AD2674,358.4607373419996
AD2675,482.90288362899975
AD2676,73.42172938189998
AD2677,741.3956785239995
AD2678,155.01648415599988
AD2679,1221.05189177
AD2680,634.3435110150001
AD2681,1123.4655926100004
AD2682,311.8259323870002
AD2683,281.0597561189998
AD2684,159.54303263
AD2685,151.25417959080005
AD2686,661.9810776399999
AD2687,846.1975524669998
AD2688,1030.222903719
AD2689,797.4449423680003
AD2690,215.41254541499987
AD2691,523.4606573120001
AD2692,144.98455375800003
AD2693,372.9979858569999
AD2694,1503.9876375599995
AD2695,221.78321439500007
AD2696,163.69380428
AD2697,448.78961190400014
AD2698,288.27473055200005
AD2699,81.3047166872999
AD2700,387.0687814780002
AD2701,136.2840026217001
AD2702,563.9103928579998
AD2703,68.5879406918
AD2704,603.8159279920003
AD2705,1221.5558287499996
AD2706,254.00105051600002
AD2707,215.71946186609995
AD2708,71.6992132012
AD2709,1137.4020440100003
AD2710,1583.59452232
AD2711,352.7285628149999
AD2712,777.2259510490004
AD2713,1326.4849174600001
AD2714,329.0113271490002
AD2715,227.23310645099994
AD2716,510.53471911799966
AD2717,1103.3265468740005
AD2718,294.95006015780007
AD2719,178.92343628160003
AD2720,1169.4532135399998
AD2721,573.0982484710005
AD2722,299.1788771270003
AD2723,47.30584980560001
AD2724,127.21225216870002
AD2725,460.9530607629999
AD2726,490.08008813099985
AD2727,172.12722186770003
AD2728,186.79345524100012
AD2729,344.58488060900027
AD2730,1226.3950974000002
AD2731,290.84338095400005
AD2732,62.05022203849999
AD2733,1125.0163821499993
AD2734,141.97424611920005
AD2735,557.0204025180003
AD2736,544.2180322439998
AD2737,349.942801634
AD2738,1308.7220444200002
